gene_id	length
TRINITY_DN19838_c1_g3	1006
TRINITY_DN19838_c1_g2	1318
TRINITY_DN19838_c1_g1	2016
TRINITY_DN17384_c2_g2	2710
TRINITY_DN22896_c1_g1	467
TRINITY_DN17384_c2_g1	1715
TRINITY_DN20911_c1_g1	851
TRINITY_DN4518_c0_g1	1120
TRINITY_DN40761_c0_g1	238
TRINITY_DN41305_c0_g1	242
TRINITY_DN18151_c2_g3	207
TRINITY_DN15430_c0_g1	1917
TRINITY_DN18151_c2_g1	2712
TRINITY_DN18151_c2_g7	458
TRINITY_DN18151_c2_g6	224
TRINITY_DN18151_c2_g5	237
TRINITY_DN12680_c0_g1	1228
TRINITY_DN25555_c6_g3	225
TRINITY_DN20724_c0_g1	2647
TRINITY_DN23005_c3_g1	401
TRINITY_DN23005_c3_g2	2654
TRINITY_DN23005_c3_g3	2256
TRINITY_DN23005_c3_g4	1559
TRINITY_DN25555_c6_g1	1497
TRINITY_DN14538_c0_g1	772
TRINITY_DN19303_c8_g1	214
TRINITY_DN17695_c3_g1	2818
TRINITY_DN8370_c0_g1	799
TRINITY_DN26882_c0_g1	214
TRINITY_DN27787_c0_g1	340
TRINITY_DN20782_c0_g1	1198
TRINITY_DN23089_c1_g2	781
TRINITY_DN23089_c1_g3	820
TRINITY_DN23089_c1_g1	1146
TRINITY_DN32638_c0_g1	214
TRINITY_DN23089_c1_g7	814
TRINITY_DN23089_c1_g4	221
TRINITY_DN23089_c1_g5	1068
TRINITY_DN23089_c1_g8	300
TRINITY_DN16523_c0_g1	317
TRINITY_DN3596_c0_g2	283
TRINITY_DN41507_c0_g1	207
TRINITY_DN3596_c0_g1	293
TRINITY_DN40584_c0_g1	336
TRINITY_DN46718_c0_g1	290
TRINITY_DN26120_c0_g1	407
TRINITY_DN23603_c6_g1	6725
TRINITY_DN50528_c0_g1	526
TRINITY_DN46187_c0_g1	236
TRINITY_DN19918_c9_g2	1707
TRINITY_DN49151_c0_g1	370
TRINITY_DN17079_c3_g1	419
TRINITY_DN18544_c0_g3	566
TRINITY_DN19915_c2_g1	1047
TRINITY_DN19915_c2_g2	533
TRINITY_DN20087_c5_g1	643
TRINITY_DN24304_c1_g5	243
TRINITY_DN24676_c1_g1	883
TRINITY_DN20087_c5_g2	380
TRINITY_DN16879_c1_g1	746
TRINITY_DN23852_c6_g2	299
TRINITY_DN25347_c2_g1	850
TRINITY_DN24278_c7_g7	251
TRINITY_DN10194_c0_g1	792
TRINITY_DN7357_c0_g1	254
TRINITY_DN23906_c2_g3	366
TRINITY_DN16784_c6_g1	210
TRINITY_DN21711_c4_g5	708
TRINITY_DN20694_c5_g1	1324
TRINITY_DN23599_c0_g6	311
TRINITY_DN18362_c0_g1	438
TRINITY_DN23695_c0_g1	3440
TRINITY_DN23695_c0_g2	301
TRINITY_DN17172_c4_g1	267
TRINITY_DN50020_c0_g1	652
TRINITY_DN21112_c0_g1	661
TRINITY_DN18122_c1_g1	273
TRINITY_DN42591_c0_g1	441
TRINITY_DN23872_c2_g1	759
TRINITY_DN20114_c1_g1	771
TRINITY_DN20114_c1_g2	324
TRINITY_DN23872_c2_g2	539
TRINITY_DN13322_c0_g1	2109
TRINITY_DN19093_c8_g1	242
TRINITY_DN21994_c1_g6	258
TRINITY_DN18072_c5_g1	205
TRINITY_DN21994_c1_g5	841
TRINITY_DN17967_c12_g1	376
TRINITY_DN21994_c1_g4	3055
TRINITY_DN49672_c0_g1	317
TRINITY_DN26125_c0_g1	1387
TRINITY_DN21055_c3_g2	3330
TRINITY_DN21994_c1_g2	1574
TRINITY_DN20993_c2_g1	922
TRINITY_DN24207_c0_g1	411
TRINITY_DN27409_c0_g1	684
TRINITY_DN21449_c6_g1	470
TRINITY_DN22423_c2_g1	249
TRINITY_DN6613_c0_g1	453
TRINITY_DN20315_c2_g8	293
TRINITY_DN20315_c2_g9	201
TRINITY_DN41134_c0_g1	219
TRINITY_DN20315_c2_g2	3071
TRINITY_DN20315_c2_g3	384
TRINITY_DN20315_c2_g1	4249
TRINITY_DN25398_c1_g1	347
TRINITY_DN20315_c2_g7	312
TRINITY_DN5918_c0_g1	1421
TRINITY_DN20315_c2_g5	270
TRINITY_DN19428_c10_g1	1690
TRINITY_DN20985_c0_g4	2407
TRINITY_DN19115_c6_g3	391
TRINITY_DN20985_c0_g1	3104
TRINITY_DN19773_c0_g1	2093
TRINITY_DN20985_c0_g3	1930
TRINITY_DN20985_c0_g2	247
TRINITY_DN21177_c4_g1	537
TRINITY_DN20346_c8_g1	236
TRINITY_DN21177_c4_g3	230
TRINITY_DN21177_c4_g2	4455
TRINITY_DN28016_c0_g1	227
TRINITY_DN23623_c0_g1	829
TRINITY_DN18793_c4_g1	583
TRINITY_DN19830_c0_g1	816
TRINITY_DN19213_c6_g1	1553
TRINITY_DN19213_c6_g3	224
TRINITY_DN19213_c6_g2	2102
TRINITY_DN33582_c0_g1	467
TRINITY_DN19213_c6_g4	924
TRINITY_DN40125_c0_g1	263
TRINITY_DN10861_c0_g1	664
TRINITY_DN25598_c7_g2	385
TRINITY_DN23127_c3_g1	4945
TRINITY_DN23127_c3_g3	293
TRINITY_DN23127_c3_g2	1802
TRINITY_DN22614_c2_g1	1493
TRINITY_DN22614_c2_g2	1455
TRINITY_DN22614_c2_g3	2463
TRINITY_DN22614_c2_g4	223
TRINITY_DN22614_c2_g5	1013
TRINITY_DN22614_c2_g6	242
TRINITY_DN49837_c0_g1	227
TRINITY_DN22693_c2_g1	393
TRINITY_DN27100_c0_g1	339
TRINITY_DN33864_c0_g1	230
TRINITY_DN23987_c11_g1	307
TRINITY_DN52354_c0_g1	273
TRINITY_DN18412_c2_g1	334
TRINITY_DN17479_c4_g4	425
TRINITY_DN18184_c9_g1	2758
TRINITY_DN33017_c0_g1	455
TRINITY_DN20524_c2_g6	1862
TRINITY_DN17566_c2_g1	625
TRINITY_DN19089_c0_g2	1578
TRINITY_DN19089_c0_g3	660
TRINITY_DN19089_c0_g4	1981
TRINITY_DN19338_c2_g8	256
TRINITY_DN35602_c0_g1	207
TRINITY_DN19338_c2_g5	1376
TRINITY_DN19338_c2_g4	2533
TRINITY_DN19338_c2_g7	376
TRINITY_DN19338_c2_g6	1353
TRINITY_DN42127_c0_g1	208
TRINITY_DN19338_c2_g3	289
TRINITY_DN19338_c2_g2	1672
TRINITY_DN24448_c4_g1	779
TRINITY_DN19320_c0_g1	3929
TRINITY_DN53283_c0_g1	207
TRINITY_DN54863_c0_g1	423
TRINITY_DN20332_c5_g3	3484
TRINITY_DN167_c0_g1	537
TRINITY_DN25465_c1_g2	232
TRINITY_DN25465_c1_g3	233
TRINITY_DN25465_c1_g1	3689
TRINITY_DN25465_c1_g6	730
TRINITY_DN19109_c3_g1	2242
TRINITY_DN25465_c1_g4	226
TRINITY_DN25465_c1_g5	1129
TRINITY_DN18649_c13_g1	240
TRINITY_DN52483_c0_g1	253
TRINITY_DN52699_c0_g1	264
TRINITY_DN35508_c0_g1	316
TRINITY_DN17129_c1_g2	1358
TRINITY_DN19770_c15_g1	461
TRINITY_DN13070_c1_g1	470
TRINITY_DN22013_c1_g2	2313
TRINITY_DN24344_c3_g1	259
TRINITY_DN20882_c3_g1	2434
TRINITY_DN33901_c0_g1	241
TRINITY_DN24816_c5_g1	479
TRINITY_DN19507_c3_g1	437
TRINITY_DN20754_c15_g1	233
TRINITY_DN9309_c0_g1	288
TRINITY_DN18977_c0_g1	235
TRINITY_DN24016_c1_g1	3583
TRINITY_DN19313_c6_g1	505
TRINITY_DN17206_c7_g1	260
TRINITY_DN46227_c0_g1	266
TRINITY_DN21657_c1_g3	311
TRINITY_DN54696_c0_g1	285
TRINITY_DN2853_c0_g1	319
TRINITY_DN19284_c0_g1	1619
TRINITY_DN19979_c4_g1	2834
TRINITY_DN20107_c5_g7	420
TRINITY_DN22271_c0_g1	2271
TRINITY_DN24104_c1_g3	397
TRINITY_DN20346_c5_g1	221
TRINITY_DN19530_c4_g4	233
TRINITY_DN24362_c1_g1	2846
TRINITY_DN24362_c1_g3	2944
TRINITY_DN24362_c1_g2	761
TRINITY_DN16566_c0_g1	2243
TRINITY_DN21178_c0_g3	748
TRINITY_DN24362_c1_g6	237
TRINITY_DN21330_c0_g1	216
TRINITY_DN20107_c5_g3	531
TRINITY_DN38459_c0_g1	503
TRINITY_DN17359_c1_g1	1795
TRINITY_DN19660_c3_g2	677
TRINITY_DN48279_c0_g1	207
TRINITY_DN53658_c0_g1	534
TRINITY_DN1481_c0_g1	287
TRINITY_DN20603_c4_g1	1676
TRINITY_DN45694_c0_g1	243
TRINITY_DN36864_c0_g1	216
TRINITY_DN15631_c0_g1	1820
TRINITY_DN19660_c3_g3	225
TRINITY_DN17675_c0_g5	402
TRINITY_DN17675_c0_g4	488
TRINITY_DN17675_c0_g7	1145
TRINITY_DN17675_c0_g6	410
TRINITY_DN19836_c8_g2	1145
TRINITY_DN19836_c8_g3	344
TRINITY_DN17675_c0_g3	394
TRINITY_DN19836_c8_g1	2529
TRINITY_DN43587_c0_g1	590
TRINITY_DN17129_c6_g1	227
TRINITY_DN17675_c0_g8	347
TRINITY_DN14276_c0_g1	319
TRINITY_DN19084_c0_g5	1994
TRINITY_DN19084_c0_g4	905
TRINITY_DN34920_c0_g1	253
TRINITY_DN19084_c0_g1	885
TRINITY_DN37129_c0_g1	251
TRINITY_DN19084_c0_g2	5277
TRINITY_DN13468_c0_g1	370
TRINITY_DN13468_c0_g2	360
TRINITY_DN3780_c1_g1	218
TRINITY_DN17375_c0_g1	1850
TRINITY_DN24251_c5_g1	877
TRINITY_DN32597_c0_g1	204
TRINITY_DN22856_c0_g2	256
TRINITY_DN21315_c17_g1	430
TRINITY_DN42178_c0_g1	262
TRINITY_DN17731_c0_g1	1628
TRINITY_DN17731_c0_g2	307
TRINITY_DN51908_c0_g1	427
TRINITY_DN6599_c0_g1	205
TRINITY_DN15634_c1_g1	415
TRINITY_DN40371_c0_g1	373
TRINITY_DN47021_c0_g1	304
TRINITY_DN20196_c3_g1	1211
TRINITY_DN22034_c0_g1	372
TRINITY_DN9839_c0_g1	962
TRINITY_DN40546_c0_g1	311
TRINITY_DN16959_c0_g1	350
TRINITY_DN29079_c0_g1	227
TRINITY_DN11829_c0_g2	349
TRINITY_DN17095_c3_g1	1415
TRINITY_DN20452_c1_g1	2140
TRINITY_DN11829_c0_g1	253
TRINITY_DN50398_c0_g1	251
TRINITY_DN4627_c0_g1	539
TRINITY_DN16734_c0_g9	333
TRINITY_DN24187_c2_g1	960
TRINITY_DN357_c0_g1	900
TRINITY_DN24179_c4_g1	3499
TRINITY_DN25988_c0_g1	228
TRINITY_DN24156_c3_g12	209
TRINITY_DN36338_c0_g1	248
TRINITY_DN569_c0_g1	217
TRINITY_DN42401_c0_g1	205
TRINITY_DN24278_c7_g4	1435
TRINITY_DN8658_c0_g1	500
TRINITY_DN23981_c3_g5	346
TRINITY_DN23981_c3_g4	336
TRINITY_DN23722_c14_g1	276
TRINITY_DN23981_c3_g1	217
TRINITY_DN23981_c3_g3	524
TRINITY_DN23981_c3_g2	4168
TRINITY_DN21885_c2_g1	352
TRINITY_DN21247_c2_g1	1730
TRINITY_DN23338_c2_g1	1460
TRINITY_DN20495_c0_g1	241
TRINITY_DN45855_c0_g1	242
TRINITY_DN23338_c2_g4	324
TRINITY_DN23338_c2_g5	415
TRINITY_DN22856_c0_g1	829
TRINITY_DN29586_c1_g1	312
TRINITY_DN23839_c2_g2	1865
TRINITY_DN23839_c2_g1	1428
TRINITY_DN55115_c0_g1	371
TRINITY_DN32490_c0_g1	354
TRINITY_DN37698_c0_g1	382
TRINITY_DN3100_c0_g2	415
TRINITY_DN19395_c1_g1	908
TRINITY_DN3100_c0_g1	211
TRINITY_DN18172_c3_g1	264
TRINITY_DN18172_c3_g2	408
TRINITY_DN22620_c1_g1	229
TRINITY_DN18299_c0_g1	1237
TRINITY_DN36641_c0_g1	201
TRINITY_DN11573_c0_g1	725
TRINITY_DN23965_c1_g1	3406
TRINITY_DN18535_c6_g1	226
TRINITY_DN41593_c0_g1	206
TRINITY_DN24246_c1_g4	2393
TRINITY_DN33348_c0_g1	237
TRINITY_DN24246_c1_g2	2012
TRINITY_DN18087_c1_g4	288
TRINITY_DN24246_c1_g1	1873
TRINITY_DN23176_c0_g2	2534
TRINITY_DN23176_c0_g3	464
TRINITY_DN23176_c0_g1	3133
TRINITY_DN19056_c4_g1	2524
TRINITY_DN23176_c0_g4	2388
TRINITY_DN23176_c0_g5	407
TRINITY_DN23270_c0_g7	771
TRINITY_DN9592_c0_g1	1596
TRINITY_DN23797_c5_g1	211
TRINITY_DN52031_c0_g1	207
TRINITY_DN19811_c8_g1	232
TRINITY_DN23180_c1_g10	375
TRINITY_DN18013_c2_g2	2102
TRINITY_DN17853_c10_g1	293
TRINITY_DN21627_c7_g1	685
TRINITY_DN21964_c1_g4	488
TRINITY_DN18087_c1_g1	1227
TRINITY_DN21964_c1_g2	833
TRINITY_DN21964_c1_g3	201
TRINITY_DN21964_c1_g1	2304
TRINITY_DN19015_c1_g1	239
TRINITY_DN23270_c0_g9	255
TRINITY_DN24085_c1_g4	1484
TRINITY_DN18033_c2_g1	270
TRINITY_DN23063_c7_g1	226
TRINITY_DN43052_c0_g1	219
TRINITY_DN416_c0_g1	257
TRINITY_DN4038_c0_g1	396
TRINITY_DN24219_c1_g2	926
TRINITY_DN24219_c1_g3	401
TRINITY_DN25572_c3_g4	297
TRINITY_DN16877_c1_g1	265
TRINITY_DN37525_c0_g1	204
TRINITY_DN25572_c3_g2	1439
TRINITY_DN22831_c5_g1	2514
TRINITY_DN24219_c1_g1	276
TRINITY_DN15892_c0_g2	272
TRINITY_DN49039_c0_g1	221
TRINITY_DN45201_c0_g1	206
TRINITY_DN43578_c0_g1	336
TRINITY_DN17154_c0_g1	1020
TRINITY_DN24878_c8_g1	240
TRINITY_DN3196_c0_g1	412
TRINITY_DN19587_c4_g4	330
TRINITY_DN18357_c4_g1	253
TRINITY_DN24251_c6_g4	411
TRINITY_DN24724_c1_g3	1165
TRINITY_DN24724_c1_g2	4470
TRINITY_DN24724_c1_g1	784
TRINITY_DN12819_c0_g1	2886
TRINITY_DN45669_c0_g1	221
TRINITY_DN18611_c0_g1	439
TRINITY_DN34118_c0_g1	302
TRINITY_DN17830_c1_g5	348
TRINITY_DN17830_c1_g4	1209
TRINITY_DN7299_c0_g1	386
TRINITY_DN17830_c1_g1	2985
TRINITY_DN17830_c1_g3	2234
TRINITY_DN17830_c1_g2	2412
TRINITY_DN28094_c0_g1	205
TRINITY_DN29093_c0_g1	230
TRINITY_DN15732_c0_g1	1945
TRINITY_DN17750_c0_g1	373
TRINITY_DN15732_c0_g2	2501
TRINITY_DN16138_c0_g1	2764
TRINITY_DN49298_c0_g1	1790
TRINITY_DN20288_c2_g1	394
TRINITY_DN20288_c2_g3	686
TRINITY_DN17867_c4_g1	228
TRINITY_DN45897_c0_g1	241
TRINITY_DN23448_c12_g1	231
TRINITY_DN47609_c0_g1	209
TRINITY_DN18282_c8_g2	543
TRINITY_DN17159_c1_g1	3185
TRINITY_DN17159_c1_g6	201
TRINITY_DN17159_c1_g5	512
TRINITY_DN20842_c1_g1	212
TRINITY_DN25200_c3_g1	2575
TRINITY_DN11973_c2_g1	296
TRINITY_DN25200_c3_g3	205
TRINITY_DN25200_c3_g2	740
TRINITY_DN25200_c3_g5	278
TRINITY_DN25200_c3_g4	444
TRINITY_DN10718_c0_g1	703
TRINITY_DN18712_c5_g1	3154
TRINITY_DN23764_c4_g4	231
TRINITY_DN23764_c4_g1	2419
TRINITY_DN46610_c0_g1	222
TRINITY_DN23764_c4_g3	1299
TRINITY_DN23764_c4_g2	273
TRINITY_DN24172_c3_g2	1968
TRINITY_DN24172_c3_g3	2463
TRINITY_DN24172_c3_g1	437
TRINITY_DN24172_c3_g6	608
TRINITY_DN24172_c3_g7	855
TRINITY_DN24172_c3_g4	483
TRINITY_DN24172_c3_g5	1398
TRINITY_DN18476_c9_g1	258
TRINITY_DN44219_c0_g1	245
TRINITY_DN18509_c4_g1	7278
TRINITY_DN24541_c2_g9	1126
TRINITY_DN24541_c2_g8	467
TRINITY_DN24541_c2_g7	3291
TRINITY_DN24541_c2_g6	1291
TRINITY_DN24541_c2_g5	388
TRINITY_DN24541_c2_g4	2011
TRINITY_DN24541_c2_g3	1888
TRINITY_DN24541_c2_g2	1301
TRINITY_DN24541_c2_g1	2461
TRINITY_DN20162_c7_g1	214
TRINITY_DN35391_c0_g1	280
TRINITY_DN19297_c0_g1	275
TRINITY_DN17603_c10_g1	287
TRINITY_DN24416_c0_g1	3585
TRINITY_DN37012_c0_g1	615
TRINITY_DN18685_c2_g3	985
TRINITY_DN25195_c3_g1	2410
TRINITY_DN18685_c2_g1	3619
TRINITY_DN25195_c3_g3	692
TRINITY_DN18685_c2_g6	982
TRINITY_DN18685_c2_g5	864
TRINITY_DN18685_c2_g4	2189
TRINITY_DN37469_c0_g1	246
TRINITY_DN23466_c2_g2	3316
TRINITY_DN23656_c1_g1	405
TRINITY_DN23466_c2_g1	624
TRINITY_DN23466_c2_g6	295
TRINITY_DN23466_c2_g7	829
TRINITY_DN23466_c2_g4	3963
TRINITY_DN23466_c2_g5	713
TRINITY_DN18720_c6_g4	393
TRINITY_DN33721_c0_g1	244
TRINITY_DN34541_c0_g1	204
TRINITY_DN2403_c0_g1	390
TRINITY_DN29988_c0_g1	327
TRINITY_DN28430_c0_g1	435
TRINITY_DN29562_c0_g1	356
TRINITY_DN20312_c0_g3	3230
TRINITY_DN20312_c0_g2	690
TRINITY_DN20312_c0_g1	8690
TRINITY_DN22368_c0_g1	489
TRINITY_DN27684_c0_g1	342
TRINITY_DN23940_c9_g1	481
TRINITY_DN12980_c0_g1	1886
TRINITY_DN21088_c6_g1	301
TRINITY_DN19429_c3_g1	242
TRINITY_DN22348_c5_g3	1450
TRINITY_DN22348_c5_g2	292
TRINITY_DN22348_c5_g1	1485
TRINITY_DN20216_c5_g1	324
TRINITY_DN25257_c10_g1	205
TRINITY_DN20216_c5_g2	336
TRINITY_DN23406_c0_g2	832
TRINITY_DN18048_c2_g1	264
TRINITY_DN23406_c0_g1	2302
TRINITY_DN6966_c0_g1	369
TRINITY_DN23406_c0_g4	252
TRINITY_DN17416_c6_g4	1179
TRINITY_DN34247_c0_g1	246
TRINITY_DN17416_c6_g5	1521
TRINITY_DN17453_c0_g1	1158
TRINITY_DN51489_c0_g1	520
TRINITY_DN47493_c0_g1	662
TRINITY_DN6380_c0_g1	824
TRINITY_DN43826_c0_g1	401
TRINITY_DN20115_c0_g4	369
TRINITY_DN52536_c0_g1	355
TRINITY_DN19287_c6_g1	292
TRINITY_DN34408_c0_g1	480
TRINITY_DN18460_c0_g1	5784
TRINITY_DN24477_c3_g1	212
TRINITY_DN18825_c0_g1	334
TRINITY_DN18825_c0_g2	531
TRINITY_DN25881_c0_g1	354
TRINITY_DN50826_c0_g1	240
TRINITY_DN26318_c0_g1	412
TRINITY_DN49627_c0_g1	407
TRINITY_DN9521_c0_g1	1670
TRINITY_DN17146_c6_g1	1473
TRINITY_DN37606_c0_g1	447
TRINITY_DN13764_c0_g1	1341
TRINITY_DN54524_c0_g1	349
TRINITY_DN22772_c2_g3	763
TRINITY_DN18460_c0_g2	1051
TRINITY_DN11328_c0_g1	995
TRINITY_DN21972_c2_g1	288
TRINITY_DN43595_c0_g1	455
TRINITY_DN24863_c2_g1	1504
TRINITY_DN6750_c0_g1	960
TRINITY_DN21797_c7_g1	672
TRINITY_DN24277_c3_g4	487
TRINITY_DN24301_c1_g1	263
TRINITY_DN7867_c0_g1	344
TRINITY_DN18460_c0_g3	363
TRINITY_DN13935_c0_g1	676
TRINITY_DN24876_c5_g1	1771
TRINITY_DN20169_c1_g1	357
TRINITY_DN24876_c5_g2	217
TRINITY_DN15151_c0_g1	1511
TRINITY_DN16408_c0_g1	2876
TRINITY_DN17371_c1_g1	270
TRINITY_DN22292_c6_g1	256
TRINITY_DN17751_c0_g1	244
TRINITY_DN27958_c0_g1	354
TRINITY_DN16411_c0_g1	885
TRINITY_DN18233_c3_g1	1036
TRINITY_DN13334_c0_g1	298
TRINITY_DN51247_c0_g1	570
TRINITY_DN21490_c7_g1	221
TRINITY_DN17806_c4_g1	1437
TRINITY_DN20764_c1_g1	481
TRINITY_DN17806_c4_g2	295
TRINITY_DN23221_c6_g1	216
TRINITY_DN23627_c2_g1	215
TRINITY_DN38839_c0_g1	232
TRINITY_DN32232_c0_g1	210
TRINITY_DN1230_c0_g1	319
TRINITY_DN33467_c0_g1	234
TRINITY_DN23633_c0_g1	390
TRINITY_DN18460_c0_g5	609
TRINITY_DN37259_c0_g1	216
TRINITY_DN44128_c0_g1	369
TRINITY_DN1529_c0_g1	487
TRINITY_DN9837_c0_g1	208
TRINITY_DN20202_c5_g1	456
TRINITY_DN38605_c0_g1	352
TRINITY_DN8739_c0_g1	651
TRINITY_DN175_c0_g1	220
TRINITY_DN14010_c0_g1	2034
TRINITY_DN18255_c8_g1	263
TRINITY_DN14010_c0_g2	685
TRINITY_DN39802_c0_g1	228
TRINITY_DN20284_c5_g1	457
TRINITY_DN46488_c0_g1	222
TRINITY_DN8570_c0_g1	251
TRINITY_DN42088_c0_g1	244
TRINITY_DN23457_c1_g6	1048
TRINITY_DN23457_c1_g5	595
TRINITY_DN23457_c1_g4	593
TRINITY_DN23457_c1_g3	2437
TRINITY_DN23457_c1_g2	350
TRINITY_DN23457_c1_g1	278
TRINITY_DN20149_c3_g1	3336
TRINITY_DN17493_c5_g2	1892
TRINITY_DN17493_c5_g3	506
TRINITY_DN17842_c2_g3	375
TRINITY_DN17842_c2_g2	226
TRINITY_DN17842_c2_g1	3036
TRINITY_DN38471_c0_g1	227
TRINITY_DN22859_c3_g1	1998
TRINITY_DN22859_c3_g2	693
TRINITY_DN22859_c3_g3	461
TRINITY_DN18803_c8_g1	247
TRINITY_DN53502_c0_g1	221
TRINITY_DN30679_c0_g1	505
TRINITY_DN28838_c0_g1	299
TRINITY_DN21411_c2_g1	601
TRINITY_DN16755_c0_g1	2392
TRINITY_DN47136_c0_g1	423
TRINITY_DN46440_c0_g1	376
TRINITY_DN18540_c0_g1	1859
TRINITY_DN21888_c0_g1	8095
TRINITY_DN21951_c3_g1	322
TRINITY_DN21951_c3_g2	234
TRINITY_DN25354_c5_g11	590
TRINITY_DN55197_c0_g1	281
TRINITY_DN25354_c5_g13	382
TRINITY_DN54497_c0_g1	278
TRINITY_DN19305_c3_g2	336
TRINITY_DN22102_c0_g1	341
TRINITY_DN18713_c0_g3	1733
TRINITY_DN7198_c1_g1	667
TRINITY_DN41724_c0_g1	295
TRINITY_DN11694_c0_g1	841
TRINITY_DN20023_c17_g1	213
TRINITY_DN22052_c0_g2	258
TRINITY_DN22052_c0_g1	482
TRINITY_DN21484_c2_g4	1925
TRINITY_DN16645_c0_g1	2141
TRINITY_DN52293_c0_g1	204
TRINITY_DN47711_c0_g1	212
TRINITY_DN21484_c2_g2	1694
TRINITY_DN21484_c2_g3	2637
TRINITY_DN31139_c0_g1	288
TRINITY_DN54456_c0_g1	353
TRINITY_DN24277_c3_g3	1673
TRINITY_DN2062_c0_g1	499
TRINITY_DN15042_c0_g1	1427
TRINITY_DN19246_c4_g1	983
TRINITY_DN17202_c1_g1	1586
TRINITY_DN54122_c0_g1	209
TRINITY_DN21242_c6_g1	315
TRINITY_DN24262_c0_g2	932
TRINITY_DN22275_c4_g8	1253
TRINITY_DN45584_c0_g1	248
TRINITY_DN22275_c4_g1	3189
TRINITY_DN22275_c4_g3	899
TRINITY_DN22275_c4_g2	4320
TRINITY_DN22275_c4_g4	4553
TRINITY_DN22275_c4_g7	357
TRINITY_DN22275_c4_g6	762
TRINITY_DN2335_c0_g1	559
TRINITY_DN45284_c0_g1	325
TRINITY_DN25315_c1_g1	417
TRINITY_DN25315_c1_g2	923
TRINITY_DN21091_c0_g1	246
TRINITY_DN2342_c0_g1	305
TRINITY_DN23125_c2_g1	228
TRINITY_DN22995_c1_g1	517
TRINITY_DN15167_c0_g1	1574
TRINITY_DN30118_c0_g1	231
TRINITY_DN19042_c0_g3	253
TRINITY_DN19042_c0_g2	612
TRINITY_DN19042_c0_g1	4433
TRINITY_DN27103_c0_g1	329
TRINITY_DN19885_c2_g1	593
TRINITY_DN16966_c4_g1	2781
TRINITY_DN40522_c0_g1	211
TRINITY_DN7684_c0_g1	560
TRINITY_DN25174_c3_g8	1164
TRINITY_DN25174_c3_g3	1076
TRINITY_DN25174_c3_g2	4132
TRINITY_DN25174_c3_g1	740
TRINITY_DN19649_c8_g1	344
TRINITY_DN25420_c3_g1	1261
TRINITY_DN14099_c0_g1	1706
TRINITY_DN25174_c3_g5	229
TRINITY_DN25174_c3_g4	1655
TRINITY_DN384_c0_g1	248
TRINITY_DN24310_c1_g1	2248
TRINITY_DN19720_c3_g1	244
TRINITY_DN51996_c0_g1	449
TRINITY_DN19797_c0_g1	456
TRINITY_DN22338_c1_g2	436
TRINITY_DN21460_c5_g1	1559
TRINITY_DN22338_c1_g1	307
TRINITY_DN28835_c0_g1	356
TRINITY_DN5102_c0_g1	331
TRINITY_DN16902_c6_g1	327
TRINITY_DN17361_c8_g2	3548
TRINITY_DN17361_c8_g1	2662
TRINITY_DN25484_c3_g2	625
TRINITY_DN40638_c0_g1	221
TRINITY_DN23781_c1_g1	348
TRINITY_DN25484_c3_g1	1241
TRINITY_DN48945_c0_g1	208
TRINITY_DN21062_c5_g1	770
TRINITY_DN21062_c5_g3	1549
TRINITY_DN21062_c5_g2	1723
TRINITY_DN21062_c5_g4	2419
TRINITY_DN46630_c0_g1	366
TRINITY_DN48385_c0_g1	306
TRINITY_DN24408_c2_g1	287
TRINITY_DN20483_c0_g1	2577
TRINITY_DN18116_c14_g1	388
TRINITY_DN53445_c0_g1	459
TRINITY_DN20315_c0_g2	292
TRINITY_DN44577_c0_g1	258
TRINITY_DN541_c0_g1	339
TRINITY_DN15250_c0_g1	1679
TRINITY_DN18036_c2_g1	3967
TRINITY_DN18559_c5_g1	225
TRINITY_DN50635_c0_g1	405
TRINITY_DN24025_c4_g1	381
TRINITY_DN22690_c0_g1	441
TRINITY_DN18539_c0_g2	2363
TRINITY_DN43891_c0_g1	544
TRINITY_DN20376_c3_g1	4351
TRINITY_DN20376_c3_g2	2277
TRINITY_DN24840_c4_g1	314
TRINITY_DN24056_c1_g5	1183
TRINITY_DN23012_c3_g1	233
TRINITY_DN20990_c2_g2	389
TRINITY_DN20978_c0_g2	1517
TRINITY_DN14935_c0_g2	1675
TRINITY_DN14935_c0_g1	203
TRINITY_DN20641_c2_g1	1032
TRINITY_DN17000_c2_g2	1693
TRINITY_DN21318_c2_g1	433
TRINITY_DN16286_c1_g1	2784
TRINITY_DN35046_c0_g1	293
TRINITY_DN20309_c3_g6	1764
TRINITY_DN4886_c0_g1	242
TRINITY_DN16884_c0_g1	1530
TRINITY_DN17904_c4_g4	238
TRINITY_DN21405_c0_g3	990
TRINITY_DN21405_c0_g2	4816
TRINITY_DN21405_c0_g1	2563
TRINITY_DN21405_c0_g7	372
TRINITY_DN17872_c4_g1	1618
TRINITY_DN21405_c0_g5	540
TRINITY_DN21405_c0_g4	2377
TRINITY_DN360_c0_g1	209
TRINITY_DN19668_c1_g5	335
TRINITY_DN22715_c8_g1	320
TRINITY_DN25167_c2_g5	556
TRINITY_DN21269_c5_g4	328
TRINITY_DN19668_c1_g2	2568
TRINITY_DN21113_c2_g7	1470
TRINITY_DN10961_c0_g1	257
TRINITY_DN21113_c2_g6	445
TRINITY_DN29910_c0_g1	272
TRINITY_DN47024_c0_g1	309
TRINITY_DN44475_c0_g1	790
